Target_Date,Stock,news_count,avg_sentiment,avg_fused_score,avg_bert_score,avg_lexicon_score,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio,sentiment_momentum
2024-07-05,SCB,2,0.0,0.0346,0.0257,0.0556,0,0,2,0.0,0.0,0.3333
2024-07-06,SCB,1,0.0,0.006,0.0086,0.0,0,0,1,0.0,0.0,0.0
2024-07-08,AOT,1,1.0,0.277,-0.0328,1.0,1,0,0,1.0,0.0,0.1667
2024-07-08,DELTA,1,0.0,-0.055,0.0439,-0.2857,0,0,1,0.0,0.0,-0.3333
2024-07-08,SCB,1,0.0,0.1304,0.0049,0.4231,0,0,1,0.0,0.0,0.0
2024-07-09,AOT,2,0.0,-0.0103,-0.0147,0.0,1,1,0,0.5,0.5,0.1667
2024-07-09,DELTA,3,-0.3333,-0.0913,-0.1183,-0.0282,0,1,2,0.0,0.333,-0.4444
2024-07-09,PTT,1,0.0,-0.0586,0.002,-0.2,0,0,1,0.0,0.0,0.0
2024-07-10,ADVANC,1,1.0,0.3169,0.0241,1.0,1,0,0,1.0,0.0,-0.3333
2024-07-10,PTT,1,0.0,0.1484,0.0406,0.4,0,0,1,0.0,0.0,0.0
2024-07-11,AOT,1,0.0,0.0381,0.0068,0.1111,0,0,1,0.0,0.0,0.3333
2024-07-11,DELTA,1,1.0,0.33,0.0429,1.0,1,0,0,1.0,0.0,0.2222
2024-07-11,PTT,1,0.0,0.0381,0.0068,0.1111,0,0,1,0.0,0.0,0.0
2024-07-12,AOT,1,-1.0,-0.2945,0.0079,-1.0,0,1,0,0.0,1.0,-0.3333
2024-07-12,PTT,1,0.0,-0.1451,0.2213,-1.0,0,0,1,0.0,0.0,0.0
2024-07-12,SCB,2,0.0,-0.0472,-0.0052,-0.1454,0,0,2,0.0,0.0,0.0
2024-07-15,PTT,2,0.0,-0.0149,-0.0213,0.0,0,0,2,0.0,0.0,0.0
2024-07-15,SCB,2,-1.0,-0.3518,-0.1426,-0.84,0,2,0,0.0,1.0,-0.3333
2024-07-16,ADVANC,4,0.25,0.0374,0.0027,0.1184,2,1,1,0.5,0.25,0.0833
2024-07-16,DELTA,1,-1.0,-0.3412,-0.0589,-1.0,0,1,0,0.0,1.0,-0.1111
2024-07-16,PTT,1,-1.0,-0.3412,-0.0589,-1.0,0,1,0,0.0,1.0,-0.3333
2024-07-17,ADVANC,9,0.1111,0.0205,0.002,0.0635,2,1,6,0.222,0.111,0.4537
2024-07-17,DELTA,1,0.0,0.0256,0.0366,0.0,0,0,1,0.0,0.0,0.0
2024-07-17,SCB,1,0.0,-0.0453,0.021,-0.2,0,0,1,0.0,0.0,-0.3333
2024-07-18,ADVANC,2,0.0,0.0033,0.0047,0.0,0,0,2,0.0,0.0,0.1204
2024-07-19,PTT,1,-1.0,-0.2928,0.0103,-1.0,0,1,0,0.0,1.0,-0.6667
2024-07-19,SCB,1,0.0,-0.0501,-0.0716,0.0,0,0,1,0.0,0.0,-0.3333
2024-07-20,ADVANC,2,1.0,0.2765,0.0494,0.8064,2,0,0,1.0,0.0,0.3704
2024-07-20,AOT,1,0.0,0.0168,0.024,0.0,0,0,1,0.0,0.0,-0.3333
2024-07-20,SCB,1,1.0,0.3137,0.0196,1.0,1,0,0,1.0,0.0,0.3333
2024-07-21,SCB,1,0.0,0.1265,0.0093,0.4,0,0,1,0.0,0.0,0.3333
2024-07-22,ADVANC,1,0.0,0.0055,0.0078,0.0,0,0,1,0.0,0.0,0.3333
2024-07-23,PTT,1,0.0,0.0121,0.0173,0.0,0,0,1,0.0,0.0,-0.6667
2024-07-23,SCB,2,0.0,0.0604,-0.3423,1.0,1,1,0,0.5,0.5,0.3333
2024-07-24,PTT,1,0.0,-0.0039,-0.0056,0.0,0,0,1,0.0,0.0,-0.3333
2024-07-25,PTT,1,0.0,0.0118,0.0168,0.0,0,0,1,0.0,0.0,0.0
2024-07-25,SCB,1,-1.0,-0.3,0.0,-1.0,0,1,0,0.0,1.0,-0.3333
2024-07-26,DELTA,1,1.0,0.1971,0.0274,0.5932,1,0,0,1.0,0.0,0.0
2024-07-30,AOT,1,-1.0,-0.3533,-0.0762,-1.0,0,1,0,0.0,1.0,-0.6667
2024-07-30,SCB,2,0.0,-0.0427,-0.0182,-0.1,0,0,2,0.0,0.0,-0.3333
2024-07-31,AOT,1,0.0,-0.0167,-0.0239,0.0,0,0,1,0.0,0.0,-0.3333
2024-07-31,DELTA,1,0.0,0.1103,0.0148,0.3333,0,0,1,0.0,0.0,0.3333
2024-07-31,PTT,1,0.0,-0.0167,-0.0239,0.0,0,0,1,0.0,0.0,0.0
2024-07-31,SCB,1,1.0,0.3013,0.0018,1.0,1,0,0,1.0,0.0,0.0
2024-08-01,PTT,1,0.0,0.0984,-0.0023,0.3333,0,0,1,0.0,0.0,0.0
2024-08-01,SCB,2,-0.5,-0.1101,0.0569,-0.5,0,1,1,0.0,0.5,0.1667
2024-08-02,DELTA,2,0.0,0.0816,0.0163,0.2337,0,0,2,0.0,0.0,0.3333
2024-08-02,SCB,1,0.0,0.0783,0.0047,0.25,0,0,1,0.0,0.0,0.1667
2024-08-03,DELTA,1,-1.0,-0.3328,-0.0468,-1.0,0,1,0,0.0,1.0,-0.3333
2024-08-04,ADVANC,1,0.0,0.0061,0.0087,0.0,0,0,1,0.0,0.0,0.3333
2024-08-05,ADVANC,2,0.5,0.2722,0.1508,0.5556,1,0,1,0.5,0.0,0.1667
2024-08-05,AOT,1,1.0,0.4127,0.161,1.0,1,0,0,1.0,0.0,0.0
2024-08-05,PTT,1,1.0,0.3004,0.0005,1.0,1,0,0,1.0,0.0,0.3333
2024-08-07,AOT,1,0.0,0.0746,0.1066,0.0,0,0,1,0.0,0.0,0.3333
2024-08-07,DELTA,2,-0.5,-0.1064,0.0624,-0.5,0,1,1,0.0,0.5,-0.5
2024-08-07,SCB,2,0.0,0.0089,0.0556,-0.1,0,0,2,0.0,0.0,-0.1667
2024-08-08,ADVANC,1,-1.0,-0.3122,-0.0175,-1.0,0,1,0,0.0,1.0,-0.1667
2024-08-08,PTT,1,-1.0,-0.3004,-0.0005,-1.0,0,1,0,0.0,1.0,0.0
2024-08-09,DELTA,1,0.0,0.096,0.0147,0.2857,0,0,1,0.0,0.0,-0.5
2024-08-10,PTT,1,1.0,0.3029,0.0042,1.0,1,0,0,1.0,0.0,0.3333
2024-08-10,SCB,1,1.0,0.3029,0.0042,1.0,1,0,0,1.0,0.0,0.3333
2024-08-12,PTT,1,1.0,0.296,-0.0057,1.0,1,0,0,1.0,0.0,0.3333
2024-08-13,DELTA,2,0.0,-0.0163,-0.0232,0.0,1,1,0,0.5,0.5,-0.1667
2024-08-13,PTT,1,1.0,0.2611,-0.0555,1.0,1,0,0,1.0,0.0,1.0
2024-08-14,ADVANC,1,1.0,0.3087,0.0124,1.0,1,0,0,1.0,0.0,0.1667
2024-08-14,AOT,2,0.5,0.205,-0.0455,0.7894,1,0,1,0.5,0.0,0.5
2024-08-14,SCB,4,0.25,0.0259,-0.0273,0.15,1,0,3,0.25,0.0,0.4167
2024-08-15,PTT,2,1.0,0.3015,0.0022,1.0,2,0,0,1.0,0.0,1.0
2024-08-16,AOT,1,1.0,0.3204,0.0292,1.0,1,0,0,1.0,0.0,0.5
2024-08-16,SCB,1,1.0,0.2003,0.0362,0.5833,1,0,0,1.0,0.0,0.75
2024-08-17,PTT,1,1.0,0.2866,-0.0191,1.0,1,0,0,1.0,0.0,1.0
2024-08-17,SCB,1,0.0,-0.0103,-0.0147,0.0,0,0,1,0.0,0.0,0.4167
2024-08-19,ADVANC,1,1.0,0.3144,0.0206,1.0,1,0,0,1.0,0.0,0.3333
2024-08-20,PTT,3,-0.3333,-0.1974,-0.0209,-0.6092,0,1,2,0.0,0.333,0.5556
2024-08-21,ADVANC,1,0.0,-0.0016,-0.0023,0.0,0,0,1,0.0,0.0,0.6667
2024-08-21,AOT,2,0.0,-0.0017,-0.0024,0.0,0,0,2,0.0,0.0,0.5
2024-08-21,DELTA,1,0.0,-0.0016,-0.0023,0.0,0,0,1,0.0,0.0,0.0
2024-08-21,PTT,1,-1.0,-0.1819,-0.0099,-0.5833,0,1,0,0.0,1.0,-0.1111
2024-08-22,ADVANC,1,0.0,-0.0174,0.0058,-0.0714,0,0,1,0.0,0.0,0.3333
2024-08-22,AOT,1,0.0,-0.0174,0.0058,-0.0714,0,0,1,0.0,0.0,0.3333
2024-08-22,DELTA,1,0.0,0.119,-0.0015,0.4,0,0,1,0.0,0.0,0.0
2024-08-22,PTT,1,-1.0,-0.301,-0.0014,-1.0,0,1,0,0.0,1.0,-0.7778
2024-08-22,SCB,3,0.0,0.0335,-0.044,0.2143,1,1,1,0.333,0.333,0.3333
2024-08-26,PTT,1,0.0,-0.0098,-0.014,0.0,0,0,1,0.0,0.0,-0.6667
2024-08-27,AOT,2,-1.0,-0.2938,0.0088,-1.0,0,2,0,0.0,1.0,-0.3333
2024-08-27,SCB,3,-0.3333,-0.0742,0.0012,-0.25,0,1,2,0.0,0.333,-0.1111
2024-08-28,ADVANC,1,-1.0,-0.2627,0.0533,-1.0,0,1,0,0.0,1.0,-0.3333
2024-08-28,AOT,2,-0.5,-0.1526,-0.0037,-0.5,0,1,1,0.0,0.5,-0.5
2024-08-28,PTT,1,1.0,0.2999,-0.0001,1.0,1,0,0,1.0,0.0,0.0
2024-08-29,ADVANC,1,-1.0,-0.304,-0.0057,-1.0,0,1,0,0.0,1.0,-0.6667
2024-08-29,DELTA,2,0.0,-0.002,-0.0028,0.0,1,1,0,0.5,0.5,0.0
2024-08-29,SCB,2,0.0,-0.02,-0.0161,-0.029,0,0,2,0.0,0.0,-0.1111
2024-08-30,PTT,1,0.0,-0.0031,-0.0044,0.0,0,0,1,0.0,0.0,0.3333
2024-08-30,SCB,1,0.0,-0.0002,-0.0003,0.0,0,0,1,0.0,0.0,-0.1111
2024-08-31,AOT,1,0.0,0.0056,0.008,0.0,0,0,1,0.0,0.0,-0.5
2024-09-01,DELTA,1,1.0,0.3217,0.031,1.0,1,0,0,1.0,0.0,0.3333
2024-09-02,AOT,1,1.0,0.3137,0.0196,1.0,1,0,0,1.0,0.0,0.1667
2024-09-02,DELTA,1,0.0,-0.1301,0.0284,-0.5,0,0,1,0.0,0.0,0.3333
2024-09-02,PTT,2,0.5,0.1572,0.0104,0.5,1,0,1,0.5,0.0,0.5
2024-09-02,SCB,1,-1.0,-0.284,0.0229,-1.0,0,1,0,0.0,1.0,-0.3333
2024-09-03,SCB,1,0.0,0.0071,0.0102,0.0,0,0,1,0.0,0.0,-0.3333
2024-09-04,SCB,1,1.0,0.3007,0.001,1.0,1,0,0,1.0,0.0,0.0
2024-09-05,ADVANC,2,-0.5,-0.1019,0.0152,-0.375,0,1,1,0.0,0.5,-0.8333
2024-09-05,AOT,4,-0.5,-0.1178,0.0104,-0.4167,0,2,2,0.0,0.5,0.1667
2024-09-05,PTT,1,-1.0,-0.2921,0.0113,-1.0,0,1,0,0.0,1.0,-0.1667
2024-09-06,ADVANC,1,0.0,0.033,0.0472,0.0,0,0,1,0.0,0.0,-0.5
2024-09-06,SCB,3,0.0,-0.1016,0.0003,-0.3394,0,0,3,0.0,0.0,0.3333
2024-09-07,PTT,2,0.0,-0.0164,-0.0235,0.0,0,0,2,0.0,0.0,-0.1667
2024-09-07,SCB,1,0.0,0.0022,0.0031,0.0,0,0,1,0.0,0.0,0.3333
2024-09-08,ADVANC,2,-0.5,-0.1434,0.0094,-0.5,0,1,1,0.0,0.5,-0.3333
2024-09-08,PTT,3,-0.6667,-0.1562,-0.0517,-0.4,0,2,1,0.0,0.667,-0.5556
2024-09-08,SCB,2,0.5,0.1472,-0.004,0.5,1,0,1,0.5,0.0,0.1667
2024-09-09,DELTA,1,0.0,0.0024,0.0034,0.0,0,0,1,0.0,0.0,0.3333
2024-09-09,SCB,1,0.0,0.0024,0.0034,0.0,0,0,1,0.0,0.0,0.1667
2024-09-10,ADVANC,1,1.0,0.3071,0.0101,1.0,1,0,0,1.0,0.0,0.1667
2024-09-10,AOT,2,0.5,0.1252,0.0074,0.4,1,0,1,0.5,0.0,0.3333
2024-09-10,DELTA,1,1.0,0.3071,0.0101,1.0,1,0,0,1.0,0.0,0.3333
2024-09-10,PTT,2,0.5,0.1252,0.0074,0.4,1,0,1,0.5,0.0,-0.0556
2024-09-10,SCB,4,0.0,-0.0204,-0.0077,-0.05,0,0,4,0.0,0.0,0.1667
2024-09-11,ADVANC,1,0.0,-0.0043,-0.0061,0.0,0,0,1,0.0,0.0,0.1667
2024-09-11,PTT,1,-1.0,-0.4824,-0.2606,-1.0,0,1,0,0.0,1.0,-0.3889
2024-09-12,SCB,3,0.0,-0.0587,0.0052,-0.2079,0,0,3,0.0,0.0,0.0
2024-09-13,DELTA,1,0.0,0.0132,0.0188,0.0,0,0,1,0.0,0.0,0.3333
2024-09-13,PTT,1,0.0,-0.0057,-0.0082,0.0,0,0,1,0.0,0.0,-0.1667
2024-09-17,AOT,1,1.0,0.3134,0.0192,1.0,1,0,0,1.0,0.0,0.3333
2024-09-17,SCB,1,-1.0,-0.1851,-0.0007,-0.6154,0,1,0,0.0,1.0,-0.3333
2024-09-18,DELTA,1,-1.0,-0.3148,-0.0211,-1.0,0,1,0,0.0,1.0,0.0
2024-09-18,SCB,1,0.0,0.0023,0.0033,0.0,0,0,1,0.0,0.0,-0.3333
2024-09-19,ADVANC,1,0.0,-0.0593,0.001,-0.2,0,0,1,0.0,0.0,0.3333
2024-09-19,DELTA,4,0.25,0.0676,0.0109,0.2,1,0,3,0.25,0.0,-0.25
2024-09-19,PTT,2,0.5,0.1576,0.0108,0.5,1,0,1,0.5,0.0,-0.1667
2024-09-19,SCB,1,0.0,-0.139,0.0157,-0.5,0,0,1,0.0,0.0,-0.3333
2024-09-20,DELTA,1,0.0,0.0033,0.0047,0.0,0,0,1,0.0,0.0,-0.25
2024-09-20,SCB,1,-1.0,-0.1651,-0.0521,-0.4286,0,1,0,0.0,1.0,-0.3333
2024-09-21,ADVANC,1,1.0,0.2249,-0.1073,1.0,1,0,0,1.0,0.0,0.3333
2024-09-21,AOT,1,1.0,0.2249,-0.1073,1.0,1,0,0,1.0,0.0,0.8333
2024-09-21,PTT,1,1.0,0.2249,-0.1073,1.0,1,0,0,1.0,0.0,0.5
2024-09-21,SCB,1,1.0,0.2249,-0.1073,1.0,1,0,0,1.0,0.0,0.0
2024-09-23,AOT,1,-1.0,-0.3494,-0.0706,-1.0,0,1,0,0.0,1.0,0.3333
2024-09-23,PTT,3,0.0,-0.0445,0.0021,-0.1532,0,0,3,0.0,0.0,0.5
2024-09-23,SCB,1,-1.0,-0.1504,-0.0434,-0.4,0,1,0,0.0,1.0,-0.3333
2024-09-24,AOT,1,0.0,0.0079,0.0113,0.0,0,0,1,0.0,0.0,0.0
2024-09-25,DELTA,1,0.0,-0.0094,-0.0134,0.0,0,0,1,0.0,0.0,0.0833
2024-09-25,PTT,1,1.0,0.3033,0.0047,1.0,1,0,0,1.0,0.0,0.6667
2024-09-25,SCB,1,0.0,0.0731,0.0233,0.1892,0,0,1,0.0,0.0,0.0
2024-09-26,SCB,1,0.0,0.0579,0.0016,0.1892,0,0,1,0.0,0.0,-0.3333
2024-09-27,DELTA,1,0.0,-0.0097,-0.0139,0.0,0,0,1,0.0,0.0,0.0
2024-09-27,PTT,2,-1.0,-0.2858,-0.0354,-0.8702,0,2,0,0.0,1.0,0.0
2024-09-27,SCB,1,-1.0,-0.2754,0.0351,-1.0,0,1,0,0.0,1.0,-0.3333
2024-09-29,AOT,1,0.0,-0.0078,-0.0112,0.0,0,0,1,0.0,0.0,-0.3333
2024-09-29,SCB,1,-1.0,-0.2945,0.0078,-1.0,0,1,0,0.0,1.0,-0.6667
2024-09-30,AOT,2,-1.0,-0.2887,0.0162,-1.0,0,2,0,0.0,1.0,-0.3333
2024-09-30,PTT,2,0.0,-0.0275,-0.0393,0.0,1,1,0,0.5,0.5,0.0
2024-09-30,SCB,6,-0.6667,-0.2146,0.0007,-0.7171,0,4,2,0.0,0.667,-0.8889
2024-10-01,ADVANC,1,0.0,0.104,0.0058,0.3333,0,0,1,0.0,0.0,0.3333
2024-10-01,AOT,3,-0.3333,-0.0626,0.0058,-0.2222,0,1,2,0.0,0.333,-0.4444
2024-10-01,DELTA,2,-1.0,-0.2912,0.0125,-1.0,0,2,0,0.0,1.0,-0.3333
2024-10-01,SCB,2,0.0,0.0367,-0.0513,0.242,1,1,0,0.5,0.5,-0.5556
2024-10-02,AOT,2,-0.5,-0.1646,-0.0209,-0.5,0,1,1,0.0,0.5,-0.6111
2024-10-02,SCB,1,0.0,-0.0022,-0.0031,0.0,0,0,1,0.0,0.0,-0.2222
2024-10-03,ADVANC,2,1.0,0.3041,0.0058,1.0,2,0,0,1.0,0.0,0.6667
2024-10-03,DELTA,1,-1.0,-0.1693,-0.0389,-0.4737,0,1,0,0.0,1.0,-0.6667
2024-10-03,PTT,1,1.0,0.3717,0.1025,1.0,1,0,0,1.0,0.0,0.0
2024-10-04,AOT,1,0.0,0.002,0.0028,0.0,0,0,1,0.0,0.0,-0.2778
2024-10-04,DELTA,1,0.0,0.0136,0.0194,0.0,0,0,1,0.0,0.0,-0.6667
2024-10-04,PTT,2,-0.5,-0.1468,0.0046,-0.5,0,1,1,0.0,0.5,0.1667
2024-10-06,ADVANC,1,0.0,0.1024,0.1463,0.0,0,0,1,0.0,0.0,0.3333
2024-10-06,SCB,1,1.0,0.3286,0.0408,1.0,1,0,0,1.0,0.0,0.3333
2024-10-07,AOT,1,0.0,-0.0043,-0.0061,0.0,0,0,1,0.0,0.0,-0.1667
2024-10-08,SCB,1,-1.0,-0.1866,-0.0029,-0.6154,0,1,0,0.0,1.0,0.0
2024-10-09,AOT,2,-0.5,-0.1084,-0.0295,-0.2924,0,1,1,0.0,0.5,-0.1667
2024-10-09,PTT,1,-1.0,-0.1873,-0.0645,-0.4737,0,1,0,0.0,1.0,-0.1667
2024-10-10,ADVANC,1,0.0,-0.0017,-0.0025,0.0,0,0,1,0.0,0.0,0.3333
2024-10-11,AOT,1,0.0,-0.0339,-0.0961,0.1111,0,0,1,0.0,0.0,-0.1667
2024-10-11,DELTA,1,0.0,0.0028,0.004,0.0,0,0,1,0.0,0.0,-0.3333
2024-10-11,PTT,2,0.0,-0.0369,-0.0528,0.0,0,0,2,0.0,0.0,-0.5
2024-10-11,SCB,1,0.0,-0.0049,-0.007,0.0,0,0,1,0.0,0.0,0.0
2024-10-12,SCB,1,0.0,-0.1057,0.2775,-1.0,0,0,1,0.0,0.0,-0.3333
2024-10-13,SCB,1,0.0,-0.0859,0.0201,-0.3333,0,0,1,0.0,0.0,0.0
2024-10-14,DELTA,2,0.5,0.1376,0.0251,0.4,1,0,1,0.5,0.0,0.1667
2024-10-15,DELTA,1,-1.0,-0.3492,-0.0703,-1.0,0,1,0,0.0,1.0,-0.1667
2024-10-15,PTT,1,0.0,0.0734,-0.0472,0.3548,0,0,1,0.0,0.0,-0.3333
2024-10-16,DELTA,1,-1.0,-0.3669,-0.0955,-1.0,0,1,0,0.0,1.0,-0.5
2024-10-16,PTT,1,0.0,0.0028,0.004,0.0,0,0,1,0.0,0.0,0.0
2024-10-17,ADVANC,2,0.5,0.1795,0.0422,0.5,1,0,1,0.5,0.0,0.1667
2024-10-17,DELTA,1,0.0,-0.0814,-0.1163,0.0,0,0,1,0.0,0.0,-0.6667
2024-10-17,SCB,3,-0.6667,-0.2331,-0.0187,-0.7333,0,2,1,0.0,0.667,-0.2222
2024-10-18,DELTA,3,0.0,0.0237,0.0135,0.0476,0,0,3,0.0,0.0,-0.3333
2024-10-18,PTT,2,0.0,-0.0402,0.0412,-0.2298,0,0,2,0.0,0.0,0.0
2024-10-20,SCB,1,-1.0,-0.4005,-0.1436,-1.0,0,1,0,0.0,1.0,-0.5556
2024-10-21,DELTA,2,-1.0,-0.3513,-0.0733,-1.0,0,2,0,0.0,1.0,-0.3333
2024-10-21,PTT,1,0.0,0.0102,0.0146,0.0,0,0,1,0.0,0.0,0.0
2024-10-21,SCB,2,0.0,0.028,-0.0424,0.1923,0,0,2,0.0,0.0,-0.5556
2024-10-22,DELTA,2,0.5,0.16,0.0144,0.5,1,0,1,0.5,0.0,-0.1667
2024-10-22,SCB,3,-0.3333,-0.0391,-0.0235,-0.0755,0,1,2,0.0,0.333,-0.4444
2024-10-23,SCB,1,-1.0,-0.328,-0.04,-1.0,0,1,0,0.0,1.0,-0.4444
2024-10-24,DELTA,2,-0.5,-0.1582,0.013,-0.5577,0,1,1,0.0,0.5,-0.3333
2024-10-24,SCB,3,-0.3333,-0.0952,-0.0062,-0.303,0,1,2,0.0,0.333,-0.5556
2024-10-25,DELTA,3,0.6667,0.1482,-0.001,0.4965,2,0,1,0.667,0.0,0.2222
2024-10-25,PTT,1,0.0,0.002,0.0028,0.0,0,0,1,0.0,0.0,0.0
2024-10-25,SCB,3,0.0,0.0186,-0.0242,0.1183,0,0,3,0.0,0.0,-0.4444
2024-10-27,DELTA,1,0.0,0.0316,0.0062,0.0909,0,0,1,0.0,0.0,0.0556
2024-10-28,AOT,1,0.0,0.0595,0.0237,0.1429,0,0,1,0.0,0.0,-0.1667
2024-10-28,DELTA,1,-1.0,-0.5539,-0.3627,-1.0,0,1,0,0.0,1.0,-0.1111
2024-10-28,PTT,1,-1.0,-0.2936,0.0091,-1.0,0,1,0,0.0,1.0,-0.3333
2024-10-29,SCB,2,-0.5,-0.082,0.036,-0.3571,0,1,1,0.0,0.5,-0.2778
2024-10-30,AOT,1,0.0,-0.0059,-0.0084,0.0,0,0,1,0.0,0.0,0.0
2024-10-31,AOT,1,0.0,0.0668,0.0342,0.1429,0,0,1,0.0,0.0,0.0
2024-10-31,DELTA,2,-0.5,-0.0882,-0.0223,-0.242,0,1,1,0.0,0.5,-0.5
2024-10-31,PTT,1,1.0,0.3092,0.0131,1.0,1,0,0,1.0,0.0,0.0
2024-11-01,ADVANC,1,1.0,0.3259,0.037,1.0,1,0,0,1.0,0.0,0.5
2024-11-01,DELTA,2,-1.0,-0.3071,-0.01,-1.0,0,2,0,0.0,1.0,-0.8333
2024-11-01,PTT,1,0.0,0.0151,-0.026,0.1111,0,0,1,0.0,0.0,0.0
2024-11-01,SCB,2,0.5,0.1823,0.046,0.5,1,0,1,0.5,0.0,0.0
2024-11-03,ADVANC,1,0.0,0.0107,0.0153,0.0,0,0,1,0.0,0.0,0.5
2024-11-04,AOT,2,-0.5,-0.1818,-0.0026,-0.6,0,1,1,0.0,0.5,-0.1667
2024-11-04,SCB,1,0.0,-0.0592,0.0012,-0.2,0,0,1,0.0,0.0,0.0
2024-11-05,AOT,2,0.0,0.0276,0.0088,0.0714,0,0,2,0.0,0.0,-0.1667
2024-11-05,DELTA,2,0.0,-0.0346,-0.0732,0.0556,0,0,2,0.0,0.0,-0.5
2024-11-05,SCB,1,1.0,0.3111,0.0159,1.0,1,0,0,1.0,0.0,0.5
2024-11-06,DELTA,2,0.5,0.1668,0.0241,0.5,1,0,1,0.5,0.0,-0.1667
2024-11-06,PTT,1,0.0,0.0199,0.0284,0.0,0,0,1,0.0,0.0,0.3333
2024-11-06,SCB,1,0.0,0.03,0.0225,0.0476,0,0,1,0.0,0.0,0.3333
2024-11-07,ADVANC,1,0.0,-0.0039,-0.0056,0.0,0,0,1,0.0,0.0,0.3333
2024-11-07,AOT,1,0.0,-0.0754,-0.0464,-0.1429,0,0,1,0.0,0.0,-0.1667
2024-11-07,DELTA,2,-0.5,-0.1222,-0.0424,-0.3083,0,1,1,0.0,0.5,0.0
2024-11-08,DELTA,1,-1.0,-0.3502,-0.0717,-1.0,0,1,0,0.0,1.0,-0.3333
2024-11-10,DELTA,1,-1.0,-0.3133,-0.019,-1.0,0,1,0,0.0,1.0,-0.8333
2024-11-10,SCB,1,-1.0,-0.2477,-0.0901,-0.6154,0,1,0,0.0,1.0,0.0
2024-11-11,AOT,2,0.0,-0.1228,-0.102,-0.1714,0,0,2,0.0,0.0,0.0
2024-11-11,DELTA,1,0.0,-0.0978,-0.054,-0.2,0,0,1,0.0,0.0,-0.6667
2024-11-11,PTT,2,-0.5,-0.237,-0.0814,-0.6,0,1,1,0.0,0.5,-0.1667
2024-11-12,ADVANC,1,0.0,0.0505,-0.009,0.1892,0,0,1,0.0,0.0,0.0
2024-11-12,PTT,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,-0.1667
2024-11-13,PTT,2,0.5,0.1122,0.0156,0.3378,1,0,1,0.5,0.0,0.0
2024-11-13,SCB,1,0.0,0.0397,0.0178,0.0909,0,0,1,0.0,0.0,-0.3333
2024-11-14,ADVANC,1,1.0,0.3125,0.0178,1.0,1,0,0,1.0,0.0,0.3333
2024-11-14,AOT,1,0.0,0.0149,0.0213,0.0,0,0,1,0.0,0.0,0.0
2024-11-14,DELTA,1,0.0,0.0149,0.0213,0.0,0,0,1,0.0,0.0,-0.3333
2024-11-14,PTT,1,-1.0,-0.2429,-0.2006,-0.3415,0,1,0,0.0,1.0,-0.1667
2024-11-14,SCB,1,-1.0,-0.2926,0.0106,-1.0,0,1,0,0.0,1.0,-0.6667
2024-11-15,PTT,1,0.0,0.0017,0.0024,0.0,0,0,1,0.0,0.0,-0.1667
2024-11-15,SCB,2,0.5,0.0658,0.0188,0.1755,1,0,1,0.5,0.0,-0.1667
2024-11-16,DELTA,1,0.0,0.0052,0.0075,0.0,0,0,1,0.0,0.0,0.0
2024-11-16,PTT,1,0.0,0.0266,-0.1048,0.3333,0,0,1,0.0,0.0,-0.3333
2024-11-18,AOT,1,1.0,0.3253,0.0361,1.0,1,0,0,1.0,0.0,0.3333
2024-11-19,PTT,1,0.0,-0.0045,-0.0064,0.0,0,0,1,0.0,0.0,0.0
2024-11-20,DELTA,2,0.5,0.1065,-0.0622,0.5,1,0,1,0.5,0.0,0.1667
2024-11-20,PTT,1,-1.0,-0.3241,-0.0344,-1.0,0,1,0,0.0,1.0,-0.3333
2024-11-20,SCB,2,0.0,0.0057,0.0081,0.0,0,0,2,0.0,0.0,-0.1667
2024-11-21,ADVANC,1,0.0,0.063,-0.0172,0.25,0,0,1,0.0,0.0,0.3333
2024-11-21,AOT,2,1.0,0.2444,0.0124,0.7857,2,0,0,1.0,0.0,0.6667
2024-11-21,DELTA,10,-0.7,-0.2685,-0.0836,-0.7,0,7,3,0.0,0.7,-0.0667
2024-11-21,PTT,2,1.0,0.2689,-0.0445,1.0,2,0,0,1.0,0.0,0.0
2024-11-22,ADVANC,1,0.0,-0.0834,-0.0688,-0.1176,0,0,1,0.0,0.0,0.3333
2024-11-22,AOT,2,0.5,0.1355,-0.0207,0.5,1,0,1,0.5,0.0,0.8333
2024-11-22,DELTA,2,-1.0,-0.3213,-0.0304,-1.0,0,2,0,0.0,1.0,-0.4
2024-11-22,SCB,1,-1.0,-0.2988,0.0017,-1.0,0,1,0,0.0,1.0,-0.1667
2024-11-24,AOT,1,-1.0,-0.2943,0.0081,-1.0,0,1,0,0.0,1.0,0.1667
2024-11-26,ADVANC,1,-1.0,-0.3419,-0.0599,-1.0,0,1,0,0.0,1.0,-0.3333
2024-11-26,AOT,1,-1.0,-0.3419,-0.0599,-1.0,0,1,0,0.0,1.0,-0.5
2024-11-26,DELTA,1,-1.0,-0.3419,-0.0599,-1.0,0,1,0,0.0,1.0,-0.9
2024-11-26,SCB,1,0.0,-0.054,0.0086,-0.2,0,0,1,0.0,0.0,-0.3333
2024-11-27,DELTA,1,0.0,0.0029,0.0042,0.0,0,0,1,0.0,0.0,-0.6667
2024-11-27,PTT,1,-1.0,-0.1593,-0.0562,-0.4,0,1,0,0.0,1.0,-0.3333
